8.598537378151615229e+00 7.212495884093698129e-01
2.476557710542222901e-01 3.606244451652716343e+00
3.259061190816811227e+00 7.212505200040195685e-01
6.120003415724040607e+00 2.163747451728981641e+00
6.964431502230223003e+00 7.212491720438760634e-01
2.476585407735158728e-01 3.606246860406275623e+00
3.259058114297737063e+00 7.212489366944020430e-01
4.446136415530849817e+00 2.163746995863064626e+00
6.120003230504462266e+00 2.163749313460247237e+00
1.438596755070147637e+01 2.163748331696245142e+00
1.690437941821122436e+01 6.491239518664909447e+00
1.353600399054403347e+01 7.212479960743131135e-01
3.259058577738480178e+00 3.606243918517722857e+00
1.191622110006409407e+01 7.212482745368663517e-01
8.598534292154203840e+00 7.212526328681120313e-01
8.598536487018716201e+00 7.212480935315812580e-01
1.106916103779709104e+01 2.163748924723294831e+00
8.598537218928031578e+00 7.212491408441484841e-01
8.598538148807472581e+00 7.212488991442809194e-01
1.605978982688622736e+01 2.163748602430525914e+00
6.964434194687942004e+00 7.212466557450628590e-01
1.106915769036541342e+01 2.163746552946213875e+00
9.441910201674057035e+00 2.163745113752332472e+00
3.259058250918984712e+00 7.212490443749519642e-01
1.191622331690471270e+01 7.212485334566961503e-01
9.441912593712432411e+00 2.163747869676519997e+00
4.446137275820868595e+00 2.163746786801838962e+00
1.438596591195784846e+01 2.163747401871349840e+00
2.476580573003593355e-01 7.212515897933359232e-01
3.259061615315851590e+00 3.606245556511955552e+00
1.605978992947709472e+01 2.163747417737180712e+00
8.598537646494799347e+00 7.212506456499512275e-01
9.441903715644514250e+00 2.163744860498786782e+00
2.476576915927686529e-01 7.212541850858625869e-01
1.438596630098385631e+01 2.163747246573175964e+00
2.476526632478325551e-01 3.606243294096989516e+00
1.106915679101296668e+01 2.163745800969210542e+00
1.353600300868470008e+01 7.212489360128155891e-01
3.259059149917355569e+00 6.491240419541334461e+00
6.964429024909478905e+00 7.212495441994174472e-01
9.441909870035008367e+00 2.163747201423216193e+00
8.598535849688586197e+00 7.212485848905699770e-01
1.191622303497005930e+01 7.212493415765979243e-01
9.441906619147037105e+00 -7.212496576261978598e-01
9.441912110899551180e+00 2.163745340939831507e+00
6.964434083173301815e+00 7.212473451331048446e-01
4.446127977301814305e+00 2.163739223948863089e+00
2.476547813883027693e-01 7.212487842699959462e-01
1.353600336432841722e+01 7.212466554470072788e-01
1.106916032868738498e+01 2.163746000063167862e+00
4.446134742209967072e+00 2.163747981377798890e+00
1.106915521465763241e+01 2.163752327422239219e+00
1.353600644521700858e+01 6.491241382320627196e+00
8.598535181184006504e+00 7.212484060022460453e-01
1.438596363529572209e+01 2.163748019931335254e+00
8.598537403550778890e+00 7.212490879163289126e-01
3.259058012883016886e+00 7.212479782721897825e-01
1.353600444628536614e+01 7.212476383086275922e-01
1.438596516564254912e+01 -7.212454140941491065e-01
1.353600342824410951e+01 7.212470999012610129e-01
8.598537258755470702e+00 3.606245850977266354e+00
6.964431136607968753e+00 7.212494887149500933e-01
6.120006290958142969e+00 2.163746252626848499e+00
8.598534395739193315e+00 7.212515381395715464e-01
1.690437974289618239e+01 7.212492251149077438e-01
1.690437773419956002e+01 3.606243241484994755e+00
1.191622407367805536e+01 7.212502986872121324e-01
6.120004684843628695e+00 2.163747996606351531e+00
1.605979096463324396e+01 2.163746747228709300e+00
6.120005233381596632e+00 2.163747242951512550e+00
-5.967404725846655600e-01 2.163744385580281371e+00
2.476581416159243931e-01 3.606244022746951661e+00
1.191622177462087429e+01 7.212521817519508271e-01
1.106915825942705212e+01 2.163744793633755936e+00
6.120003058885884251e+00 2.163745359839180704e+00
4.446135675732462822e+00 2.163753118320757451e+00
1.106915899289686500e+01 2.163746164279843232e+00
1.438596523572642027e+01 -7.212480242366767769e-01
1.353600367207757671e+01 7.212487766641791920e-01
1.605978774083862604e+01 2.163746239122033455e+00
1.690437976270343157e+01 7.212464529250079970e-01
1.438596697419918335e+01 2.163747382321408619e+00
1.690438110691057361e+01 3.606246711377749214e+00
1.191622131738197687e+01 7.212558050538193655e-01
1.353600478356281123e+01 7.212487054339353776e-01
6.119999613075471245e+00 2.163744931456038412e+00
8.598533434184009394e+00 7.212492963222585374e-01
6.964429745497291435e+00 7.212487421102485863e-01
1.438596416911366305e+01 2.163746787121324289e+00
3.259059757149711078e+00 7.212509143335562589e-01
1.690437820517193757e+01 7.212472745317282108e-01
1.191622020893728084e+01 7.212488196137810670e-01
1.991558835568227437e+01 7.212502011409676062e-01
1.106916340529114784e+01 2.163747188488410522e+00
9.441911546789407694e+00 2.163745034324209726e+00
1.106915682622249086e+01 2.163745663207135017e+00
-5.967395816889681237e-01 5.048743930324584461e+00
1.353600626910420068e+01 7.212519864976737471e-01
9.441910731757936048e+00 2.163748037675663483e+00
4.446140624335867209e+00 2.163752564875234263e+00
1.106915896862089710e+01 2.163745251835019978e+00
1.605979319584777798e+01 2.163748105842242975e+00
6.964433539531435180e+00 7.212479539428138242e-01
6.964432108743483063e+00 7.212520776071261741e-01
2.476580804767586907e-01 3.606247132001033417e+00
6.964429385749006940e+00 7.212480255495640202e-01
1.605978263599993738e+01 2.163746473317258445e+00
4.446133333638947249e+00 2.163748183646097889e+00
8.598532780987298452e+00 7.212411462304944010e-01
3.259062012906827288e+00 7.212501800581375688e-01
4.446136163187240697e+00 2.163748158858024961e+00
6.964429610029648110e+00 7.212477697246724162e-01
1.605978921493692013e+01 2.163747271681452755e+00
2.476549517463855765e-01 7.212480849005119543e-01
3.259058648483049936e+00 7.212489765242202644e-01
8.598536478378740355e+00 7.212490226882954936e-01
1.605978869390753871e+01 2.163746799180677804e+00
2.476559098711942630e-01 7.212482844659202641e-01
1.106915828885772690e+01 2.163743152289505201e+00
1.106915838823118392e+01 5.048741769754174769e+00
1.106915963771491640e+01 2.163746200404126796e+00
1.191622515877052102e+01 7.212497926127744430e-01
1.690438064917889704e+01 7.212485479760736284e-01
3.259059506088556546e+00 7.212490437425232992e-01
1.106915764512159228e+01 2.163743822514720527e+00
1.106915806915202261e+01 2.163745425309793635e+00
6.120006469915087344e+00 2.163747241357126594e+00
1.690438005944453437e+01 7.212448413972089023e-01
2.476544091528518621e-01 7.212485145102974782e-01
2.476576122574734584e-01 3.606245536496826443e+00
1.106916200545127360e+01 -7.212490530561364022e-01
3.259060045173342246e+00 7.212489464086527802e-01
1.605978801193474581e+01 2.163750990706892363e+00
1.605978569293669977e+01 2.163752471961645885e+00
2.476549248748675658e-01 7.212486598506090418e-01
2.476571958015302000e-01 3.606245134908321326e+00
6.120003636084333287e+00 -7.212500990735459805e-01
1.106915787259496931e+01 2.163744244983539122e+00
2.476568898619057324e-01 3.606245529661924909e+00
4.446136350409047644e+00 2.163745405486062534e+00
3.259055229497493045e+00 3.606245543504016826e+00
3.259058192928506514e+00 3.606243725028769997e+00
8.598534977818717451e+00 7.212506061132194501e-01
6.964428348237909461e+00 7.212484311155812344e-01
2.476577973643041553e-01 3.606244625607695653e+00
8.598536039655146013e+00 3.606243279607678875e+00
6.964430458028544990e+00 7.212505758370401088e-01
2.476556166134206427e-01 7.212497229624117434e-01
-5.967375990281260645e-01 2.163750624222643193e+00
3.259059392679988676e+00 7.212489969339969109e-01
1.438596689548595542e+01 2.163746909645616334e+00
1.191622453955156935e+01 7.212503078715795102e-01
1.106915844408564986e+01 2.163744483634195248e+00
1.605978808206237929e+01 2.163746103155541167e+00
3.259061625527068795e+00 7.212486388356773581e-01
9.441910844497797939e+00 2.163746430856463121e+00
2.476610030984693067e-01 7.212444225949262711e-01
1.353600338371962586e+01 7.212484832909790144e-01
8.598533417730196859e+00 7.212474122487398942e-01
8.598536633366629545e+00 7.212489185270278824e-01
1.106915842057769517e+01 2.163747252831120793e+00
2.476577434274303546e-01 7.212482962127854114e-01
1.605978960244056708e+01 -7.212483744440496558e-01
1.353600660676992895e+01 7.212485579251821655e-01
2.476519221857793884e-01 7.212557181596794820e-01
1.106915943682063741e+01 2.163746515613468091e+00
1.191622573301732579e+01 7.212494974454288776e-01
1.191622441264354926e+01 7.212499767906370707e-01
3.259056663352287497e+00 7.212467722485988997e-01
1.191622232127699554e+01 7.212484712993932900e-01
1.605978877846721176e+01 2.163746526685505156e+00
1.353600514379043673e+01 7.212476971132447678e-01
8.598536245989171434e+00 7.212495687901090413e-01
4.446135793963849281e+00 2.163747156157834528e+00
6.120005874743376317e+00 2.163747496013241012e+00
1.191622250016280837e+01 7.212476489439221261e-01
1.353600329415371917e+01 7.212507839438129231e-01
3.259060896687638653e+00 7.212490064826490022e-01
4.446134569414174287e+00 2.163745706182344630e+00
1.191622233708570278e+01 7.212470351642590316e-01
6.120002659949307144e+00 2.163748483903997322e+00
4.446138234772538667e+00 2.163749467549783034e+00
1.438596461430747198e+01 2.163746853042074925e+00
9.441910460763638824e+00 2.163745463767678956e+00
1.191622348277840970e+01 7.212498818298447301e-01
1.353600262691065659e+01 7.212507822985556594e-01
3.259059248314988722e+00 7.212483791808851352e-01
3.259058486429756929e+00 7.212481270867509009e-01
3.259059906106284821e+00 7.212499633958713297e-01
6.120003008310423986e+00 2.163750544558675326e+00
1.438596514854744335e+01 2.163747225297965926e+00
8.598534057586373791e+00 7.212483769325538363e-01
1.690438028637474943e+01 -2.163746505435429235e+00
9.441911121003569107e+00 2.163746417405111533e+00
3.259058338140303324e+00 7.212491799030270601e-01
6.120003331256079981e+00 2.163747495916968244e+00
1.191622368362182272e+01 7.212459313760180013e-01
2.476559481508784355e-01 9.376235224874100993e+00
8.598535624102684238e+00 7.212496546569882039e-01
1.191622172840208371e+01 7.212496914698612871e-01
1.605979061417075826e+01 -7.212476831667201660e-01
4.446135794915394790e+00 2.163745542376241726e+00
1.191622148578569096e+01 7.212488891504095223e-01
1.191622721105479954e+01 7.212442535195983107e-01
4.446134183989400412e+00 2.163744356030700366e+00
3.259059436057567982e+00 7.212489306226570474e-01
8.598538086090927735e+00 7.212497180621861848e-01
9.441909524026723233e+00 2.163750701063850368e+00
9.441913295041491239e+00 -7.212504179252775538e-01
1.191622182498821481e+01 3.606241301166480451e+00
1.353600422573968487e+01 7.212498457296916410e-01
3.259059639203921499e+00 7.212482100598953672e-01
9.441913656354847362e+00 2.163743444091827950e+00
2.476582391111452619e-01 7.212491474290431137e-01
6.964427606216649025e+00 7.212481289528279715e-01
6.964426687256244364e+00 7.212480756919193992e-01
1.191622335439256730e+01 7.212492644141471621e-01
9.441911883113004222e+00 2.163746724051692105e+00
1.353600319186647205e+01 7.212494454531852561e-01
1.438596334478759253e+01 2.163746267840892301e+00
2.476557639054348114e-01 7.212462370411256707e-01
6.120004346672903495e+00 -7.212493236530341800e-01
1.191622289503342103e+01 7.212491000695563370e-01
6.964426956227127263e+00 7.212460840775299920e-01
4.446135322028903047e+00 2.163746420893716493e+00
1.353600377696092671e+01 7.212478099111843122e-01
1.605979184388872127e+01 2.163746288521436245e+00
2.476581469272240155e-01 7.212486177816721522e-01
1.353600322777165310e+01 7.212506235367682761e-01
1.191622257626463011e+01 3.606243159883146365e+00
-3.120527726645112576e+00 3.606243713840731058e+00
3.259060961603029494e+00 7.212487910509839395e-01
9.441911610173500335e+00 2.163744931225814128e+00
1.106915752917598894e+01 2.163746264159148058e+00
1.438596187609700827e+01 2.163742298145718834e+00
8.598537168819639476e+00 7.212507769083124076e-01
2.476553704242612231e-01 7.212510761523263092e-01
1.106916031564450620e+01 5.048738759483745397e+00
4.446138249514689278e+00 2.163746081359872786e+00
8.598537893572162361e+00 7.212503315218046218e-01
1.353600579998377995e+01 7.212500878243803815e-01
8.598532727136783294e+00 3.606239905430856041e+00
1.605978925538594382e+01 2.163749592848342562e+00
3.259058718334039373e+00 3.606243506583572955e+00
3.259058607456414070e+00 7.212473654588318350e-01
3.259058321306090189e+00 7.212481045321099682e-01
-5.967372177376456532e-01 2.163743732247088047e+00
6.120003234770837075e+00 2.163747450942769213e+00
3.259062099425504400e+00 7.212502230646986590e-01
1.191622234110143985e+01 7.212489626051002967e-01
2.476580135459206800e-01 7.212506023846869674e-01
8.598536320888570117e+00 7.212504206859102762e-01
9.441905454988143376e+00 2.163750072398704649e+00
2.476564231792946214e-01 7.212489568974242982e-01
1.106916412188157395e+01 2.163745516080163966e+00
6.964429832129132691e+00 7.212484574529840486e-01
1.605978869593468872e+01 2.163745991663518442e+00
6.964430786234186321e+00 3.606244718987505316e+00
6.120006891648331226e+00 -7.212474843412565173e-01
2.476530389684265254e-01 7.212501126135105745e-01
-2.270564929592719050e+00 -7.212487962139677578e-01
6.964429427348253654e+00 3.606245170208414397e+00
1.353600485742185811e+01 7.212521187259969269e-01
8.598533796594516332e+00 7.212491808490225642e-01
3.259058551418560157e+00 7.212488932301469591e-01
1.690437832526529860e+01 7.212476811639774166e-01
1.605978772047502190e+01 -7.212489136385568100e-01
6.120005624882527862e+00 2.163748117432864770e+00
6.964430097166485645e+00 3.606238362168418643e+00
4.446136953384786317e+00 2.163749409640927546e+00
2.476570428307724725e-01 7.212482647031638328e-01
2.476569196480307433e-01 7.212473901968327050e-01
1.438596519838402976e+01 2.163747040509556463e+00
1.690438099872489630e+01 7.212488980805289440e-01
8.598537036533796751e+00 7.212479382171668174e-01
8.598534402837954005e+00 7.212498490879538648e-01
1.438595944115253289e+01 2.163751701229541968e+00
1.106916316438202763e+01 5.048737928618082904e+00
6.120003622116041875e+00 2.163747707748894467e+00
2.476544089500455625e-01 3.606242384041880911e+00
1.690438145332074882e+01 7.212506386424072380e-01
1.605978863268558499e+01 2.163747398282958923e+00
3.259058053053740966e+00 3.606244918602094174e+00
3.259058570350236828e+00 7.212490999209903997e-01
6.120004304266599249e+00 2.163742505905316360e+00
9.441906540006909765e+00 2.163751916817806098e+00
2.476547326072626731e-01 7.212482508003678072e-01
1.191622538108205731e+01 7.212495052417533525e-01
2.476581504712100923e-01 7.212489866112977710e-01
6.120004279936245517e+00 -6.491240439745651791e+00
3.259059646487053818e+00 3.606243188880202677e+00
1.106916045424320494e+01 2.163743362004373338e+00
1.690438025723114279e+01 7.212493148469472093e-01
3.259059728240395248e+00 7.212486140087731590e-01
1.106916425496394929e+01 2.163746016207725109e+00
6.964430450202072187e+00 7.212458918959865350e-01
1.690437978521908846e+01 7.212441573560521846e-01
1.191622362948743685e+01 7.212464310227305608e-01
1.191622272246776681e+01 7.212494280562237181e-01
1.191622399218580597e+01 7.212426890379921574e-01
3.259059497268078864e+00 7.212497702931074395e-01
3.259059898386885479e+00 3.606244910853933394e+00
6.120004438548070524e+00 -7.212492967271418864e-01
6.120005304727277107e+00 2.163746333826363610e+00
4.446136919596002990e+00 2.163745237306002878e+00
3.259057621196271626e+00 7.212514118954571618e-01
1.106915894701595349e+01 2.163748138757222161e+00
4.446135150140532843e+00 2.163744065159839636e+00
8.598530469438655288e+00 7.212545813695241392e-01
3.259058325416167801e+00 7.212505334797157941e-01
1.106915932542347392e+01 2.163746616758541297e+00
4.446136402085496542e+00 2.163750476780669008e+00
3.259059228654336948e+00 7.212505821587115173e-01
1.191622426814848090e+01 7.212467458274531840e-01
1.353600290693785801e+01 7.212468952869691696e-01
9.441912466977722573e+00 2.163746626720270960e+00
3.259057930294533723e+00 7.212489789430372999e-01
4.446135645578083384e+00 2.163745875127644158e+00
2.476570401282958689e-01 3.606246661542021226e+00
2.476591098068732510e-01 7.212476783058341390e-01
6.964436398691782770e+00 7.212552363998485649e-01
8.598536118822567076e+00 7.212495852426601406e-01
-5.967413918225039637e-01 2.163745951068846818e+00
3.259058923726625423e+00 7.212486694953499367e-01
3.259060175226733413e+00 7.212488676287499567e-01
1.438596308027744897e+01 2.163746536198149606e+00
2.476557170558225107e-01 7.212499587462878337e-01
-5.967408720543059264e-01 5.048743249780931919e+00
2.476576036302287620e-01 3.606244036912939599e+00
9.441911935689208946e+00 2.163746385864615540e+00
-5.967409267731877964e-01 5.048743083018350397e+00
1.605978458446985258e+01 2.163748679821992482e+00
1.690438098244088394e+01 7.212499687341832333e-01
3.259059367322391765e+00 7.212486587062819643e-01
2.476566815595890036e-01 7.212487247195698004e-01
8.598536688167108366e+00 7.212499075879135191e-01
1.353600357926966247e+01 7.212491079593715826e-01
3.259060124881195009e+00 7.212489165673071634e-01
2.476556977865147779e-01 -2.163745827361875929e+00
6.120001237062099975e+00 2.163741570867620645e+00
1.353600405712364640e+01 7.212476056028448435e-01
6.120004434528460102e+00 2.163744367613933850e+00
6.120005491282648258e+00 -7.212467236002060300e-01
1.191622205877771812e+01 3.606244025525785712e+00
1.106915611989352755e+01 2.163750672082533022e+00
6.964428213766807652e+00 7.212470552727480166e-01
4.446136965062906121e+00 -7.212490041852246403e-01
1.191622099048001004e+01 3.606245361060675059e+00
1.106916129687656358e+01 2.163746726250149077e+00
9.441911795771190441e+00 5.048744158651676806e+00
6.964431308914278418e+00 7.212495407045736995e-01
6.120004161440896873e+00 2.163746089143834261e+00
9.441909993297512571e+00 2.163745669117242532e+00
8.598535605739257903e+00 3.606243233811388116e+00
1.106915976128210310e+01 2.163746605732955963e+00
8.598536874260556573e+00 7.212496546057518554e-01
1.353600822068048615e+01 7.212499814105000073e-01
9.441911013657371399e+00 2.163747712994246175e+00
8.598536144786708135e+00 7.212540447691749845e-01
1.438596610868579440e+01 2.163751108204813089e+00
3.259059252029070208e+00 7.212497241689762584e-01
1.438596957380371144e+01 2.163744492117158469e+00
1.353600635087291337e+01 7.212495148664304079e-01
1.353600389291555395e+01 7.212490347570813531e-01
1.106916438271644232e+01 2.163745000951703190e+00
2.476558936995836846e-01 7.212519231850422763e-01
6.964431879163979211e+00 7.212525115576233770e-01
9.441914519304811293e+00 2.163745017141596616e+00
6.964424389653592229e+00 7.212489091751244086e-01
1.438596435473683854e+01 2.163745813268216356e+00
1.438596448279115236e+01 2.163745849775921215e+00
3.259059789994532608e+00 7.212489367673708962e-01
1.106915876241288110e+01 -7.212503774550987901e-01
9.441911410665079885e+00 2.163747642720527775e+00
8.598536688805831218e+00 7.212497438188965049e-01
1.690437911037466279e+01 7.212486413287760856e-01
2.476553962262140196e-01 7.212492777421659618e-01
1.605978869906706663e+01 2.163749391987227710e+00
3.259058665500700336e+00 7.212503569259234304e-01
8.598540281243737482e+00 7.212444265650524988e-01
6.120004974298966616e+00 2.163746616231187581e+00
3.259059195760886318e+00 7.212502523022119583e-01
4.446139259702344582e+00 2.163745947060609076e+00
9.441911471276119627e+00 2.163748278998025132e+00
6.120006946612336129e+00 -7.212479788600857367e-01
9.441909573845592263e+00 2.163745387957724198e+00
6.964429210049659424e+00 7.212485318229839848e-01
1.438596417455890197e+01 2.163746747450066010e+00
2.476565643264496963e-01 7.212487264671949561e-01
1.438596451534979259e+01 2.163748479131725411e+00
2.476564794301276962e-01 7.212494043140791344e-01
4.446138227179353919e+00 2.163743559779209846e+00
2.476572560684195956e-01 7.212490075890026775e-01
1.191622092714556302e+01 7.212491179001982999e-01
8.598536661686985383e+00 7.212495669972061041e-01
8.598535982229540409e+00 7.212485381679721863e-01
3.259058661368681609e+00 3.606244499675472337e+00
1.353600879681239100e+01 7.212517525122023043e-01
6.120003035335931152e+00 -7.212510359733756982e-01
9.441910859620174179e+00 2.163746621750240795e+00
1.605978867968197932e+01 -7.212490019227454363e-01
4.446136731860525160e+00 2.163751322475593764e+00
4.446135289673646795e+00 2.163746664868317016e+00
1.605979108703384739e+01 2.163745381840065374e+00
1.353600533674253192e+01 7.212495542846079077e-01
1.353600575377981485e+01 3.606241997647755770e+00
2.476562251034105377e-01 7.212490624135281525e-01
9.441911475078507365e+00 -7.212498459993799127e-01
2.476560946758809001e-01 7.212491956572959495e-01
1.353600384537916845e+01 7.212476457134466834e-01
1.106915761774683205e+01 2.163745616114084225e+00
3.259057978083330642e+00 3.606243063534571913e+00
1.690437879833574542e+01 7.212480092662229003e-01
6.120001586297469487e+00 2.163744555463392949e+00
4.446136514273280049e+00 2.163747770703849937e+00
2.476560801201032613e-01 7.212512770220703695e-01
9.441908778381748135e+00 2.163744964259001424e+00
1.191622354777362069e+01 7.212480123685085509e-01
6.964428070662967762e+00 7.212497585032471292e-01
-5.967399038963870916e-01 2.163746929189086732e+00
6.120004473348451768e+00 2.163746013432980675e+00
1.191622135595985021e+01 7.212475853939047665e-01
8.598535775981343221e+00 7.212481635575209715e-01
